Date,CT_site,effort_class,Conservancy,X,Y,closed_lc,agri_lc,distance_to_water,popdens_log,precip
29/10/2018,NB28,1,Naboisho,762700.26,9846146.692,0.013761468,0,0.600749512,2.40861545,0.117301941
29/10/2018,NB30,1,Naboisho,750658.2772,9848153.527,0.292237443,0,0.349857117,2.430462345,0.194549561
29/10/2018,NB31,1,Naboisho,752604.9368,9848157.86,0.762557078,0,0.12,2.307599144,0.194549561
29/10/2018,NB32,1,Naboisho,754656.6739,9848163.646,0.821100917,0,0.792590698,2.472140065,0.194549561
29/10/2018,NB33,1,Naboisho,756661.1459,9848172.379,0.070422535,0,0.553172668,2.498835986,0.194549561
29/10/2018,NB34,1,Naboisho,758669.1965,9848164.234,0.598130841,0,0.78230426,2.535582784,0.194549561
29/10/2018,NB35,1,Naboisho,760668.246,9848166.756,0.799086758,0,0.21840329,2.42255327,0.194549561
29/10/2018,NB36,1,Naboisho,762648.2335,9848164.645,0.045454545,0,0.766615967,2.47886657,0.194549561
29/10/2018,NB37,1,Naboisho,764675.3167,9848280.301,0.178082192,0,0.797119812,2.541690693,0.461101547
29/10/2018,NB38,1,Naboisho,766669.912,9848184.463,0.223744292,0,0.597745728,2.66056504,0.461101547
29/10/2018,NB39,1,Naboisho,750645.2124,9850170.399,0.00456621,0,0.201246109,2.68394909,0.194549561
29/10/2018,NB40,1,Naboisho,752639.0351,9850148.174,0.126168224,0,0.69260376,2.614975927,0.194549561
29/10/2018,NB41,1,Naboisho,754577.8123,9850215.359,0.013636364,0,1.727541626,2.639210799,0.194549561
29/10/2018,NB42,1,Naboisho,762639.0722,9850167.911,0,0,0.700357056,2.723757212,0.194549561
29/10/2018,NB43,1,Naboisho,764654.5329,9850180.526,0.182648402,0,0.632850647,2.725958684,0.461101547
29/10/2018,NB45,1,Naboisho,752645.4695,9852170.744,0,0,1.231462524,2.628042147,0.194549561
29/10/2018,NB47,1,Naboisho,768630.2545,9852176.431,0.596330275,0,0.108166534,2.059897607,0.461101547
29/10/2018,NB48,1,Naboisho,752648.5997,9854170.357,0,0,0.729931519,2.626694416,0.194549561
29/10/2018,NB49,1,Naboisho,766677.616,9854102.023,0.142857143,0,0.3,2.334279081,0.461101547
29/10/2018,NB50,1,Naboisho,768652.3296,9854170.571,0.009302326,0,0.57078894,2.275215066,0.461101547
30/10/2018,MN02,1,Mara North,735462.1436,9857263.662,0,0,0.636396118,2.681727482,2.27022171
30/10/2018,MN04,1,Mara North,739398.0142,9857216.595,0.200913242,0,0.402492218,2.306832371,1.6446113
30/10/2018,MN05,1,Mara North,733370.9837,9859180.806,0.02764977,0,1.866038574,2.865829253,2.27022171
30/10/2018,MN06,1,Mara North,735375.8418,9859185.564,0,0,1.434050171,2.769467639,2.27022171
30/10/2018,MN07,1,Mara North,737401.597,9859128.538,0,0,2.113669678,2.673475195,1.6446113
30/10/2018,MN08,1,Mara North,739364.0239,9859166.053,0.325791855,0,0.381837677,2.361896748,1.6446113
30/10/2018,MN09,1,Mara North,741307.1644,9859197.017,0.149321267,0,0.787464294,2.994903946,1.6446113
30/10/2018,MN10,1,Mara North,729338.2192,9861174.672,0.095022624,0,0.755380737,3.287585274,2.27022171
30/10/2018,MN11,1,Mara North,731387.482,9861183.574,0.00456621,0,0.560446228,2.870988975,2.27022171
30/10/2018,MN12,1,Mara North,733361.2242,9861194.349,0,0,0.457930115,2.779391675,2.27022171
30/10/2018,MN13,1,Mara North,735371.4264,9861131.766,0.236363636,0,1.006230591,2.795196885,2.27022171
30/10/2018,MN14,1,Mara North,737382.9562,9861159.452,0.472727273,0,1.049571289,2.869226022,1.6446113
30/10/2018,MN15,1,Mara North,739398.6721,9861145.734,0.799086758,0,0.28460498,2.840511098,1.6446113
30/10/2018,MN16,1,Mara North,741374.5107,9861140.216,0.273972603,0,0.496588379,3.192891244,1.6446113
30/10/2018,MN17,1,Mara North,743387.4712,9861235.975,0.222727273,0,0,3.04639533,1.6446113
30/10/2018,MN18,1,Mara North,727383.0898,9863196.995,0.752336449,0,0.12,3.959665924,2.27022171
30/10/2018,MN19,1,Mara North,729445.675,9863177.717,0.059907834,0,0.234307495,3.237454058,2.27022171
30/10/2018,MN20,1,Mara North,731344.185,9863179.695,0.188073394,0,1.154123047,2.924455471,2.27022171
30/10/2018,MN21,1,Mara North,733394.1309,9863185.667,0.090497738,0,0.276586334,2.752908399,2.27022171
30/10/2018,MN22,1,Mara North,735267.8894,9863163.411,0.456221198,0,1.111620483,2.832727162,2.27022171
30/10/2018,MN23,1,Mara North,737342.8071,9863177.868,0.410138249,0,1.274558716,2.956147205,1.6446113
30/10/2018,MN27,1,Mara North,727352.3892,9865155.851,0.612903226,0,0.123693169,3.369028711,2.27022171
30/10/2018,MN29,1,Mara North,731424.9977,9865104.448,0.009174312,0,0.349857117,2.989907065,2.27022171
30/10/2018,MN30,1,Mara North,733363.0875,9865185.078,0,0,0.977189819,2.863258685,2.27022171
30/10/2018,MN31,1,Mara North,735503.8435,9865138.826,0.140271493,0,0.342052643,2.871271726,2.27022171
30/10/2018,MN32,1,Mara North,737441.4393,9865261.39,0.195454545,0,0.349857117,2.969211118,1.6446113
30/10/2018,MN33,1,Mara North,739331.5435,9865165.039,0.648401826,0,0.617737854,2.928516852,1.6446113
30/10/2018,MN34,1,Mara North,741499.1272,9865339.703,0,0,0.844807678,3.65742552,1.6446113
30/10/2018,MN35,1,Mara North,743312.9909,9865214.584,0.004694836,0,0.670820374,3.580816982,1.6446113
30/10/2018,MN37,1,Mara North,731490.8572,9867168.164,0,0,0.432666138,2.797521332,2.27022171
30/10/2018,MN38,1,Mara North,733368.9677,9867158.909,0,0,0.666108093,2.730767452,2.27022171
30/10/2018,MN39,1,Mara North,735414.2124,9866974.061,0,0,0.442944702,2.844272747,2.27022171
30/10/2018,MN42,1,Mara North,741372.7993,9867114.912,0.131221719,0,0.318904388,3.096153959,1.6446113
30/10/2018,MN44,1,Mara North,733366.5634,9869173.185,0,0,1.288254639,2.914657494,2.27022171
30/10/2018,MN45,1,Mara North,735354.2293,9869188.209,0,0,0.907964722,2.887560975,2.27022171
30/10/2018,MN46,1,Mara North,739428.1529,9868985.786,0.013636364,0,0.39,3.164363954,1.6446113
30/10/2018,MN48,1,Mara North,733356.8369,9871129.052,0.04109589,0,0.924175293,2.913018705,2.27022171
30/10/2018,MN50,1,Mara North,737425.5307,9871185.548,0.102325581,0,1.302497681,3.45546248,1.6446113
30/10/2018,MT01,1,Mara Triangle,713519.0124,9839643.127,0.023255814,0,0.858020935,1.283896554,4.416465643
30/10/2018,MT02,1,Mara Triangle,715526.2421,9839654.945,0,0,1.053850098,1.281180523,4.416465643
30/10/2018,MT03,1,Mara Triangle,717514.6321,9839646.366,0.018604651,0,0.800499878,1.22794599,4.416465643
30/10/2018,MT05,1,Mara Triangle,721541.8764,9839639.068,0.109589041,0,1.356650269,1.409716737,4.416465643
30/10/2018,MT07,1,Mara Triangle,725532.1993,9839650.616,0.059090909,0,0.296984863,1.546305777,4.416465643
30/10/2018,MT08,1,Mara Triangle,727530.2605,9839646.552,0.164319249,0,0.03,1.555926044,4.416465643
30/10/2018,MT10,1,Mara Triangle,715543.5894,9841634.232,0.009174312,0,0.966074524,1.244634525,4.416465643
30/10/2018,MT11,1,Mara Triangle,717571.8872,9841655.787,0.112676056,0,0.54332312,1.23001392,4.416465643
30/10/2018,MT13,1,Mara Triangle,721539.0268,9841642.902,0.01826484,0,2.150813721,1.529464997,4.416465643
30/10/2018,MT14,1,Mara Triangle,723536.6194,9841650.077,0.442922374,0,1.860241943,2.040197183,4.416465643
30/10/2018,MT16,1,Mara Triangle,727522.3068,9841648.369,0.013636364,0,0.57314917,2.070959678,4.416465643
30/10/2018,MT17,1,Mara Triangle,711535.4011,9843646.976,0.073732719,0,1.265701294,1.610721019,4.416465643
30/10/2018,MT18,1,Mara Triangle,713527.75,9843650.045,0.027149321,0,1.195491455,1.506133285,4.416465643
30/10/2018,MT19,1,Mara Triangle,715546.5207,9843669.37,0.073059361,0,2.563201172,1.264675358,4.416465643
30/10/2018,MT20,1,Mara Triangle,717526.7891,9843647.617,0.045454545,0,1.273499146,1.300498662,4.416465643
30/10/2018,MT22,1,Mara Triangle,721546.5318,9843651.323,0.02283105,0,0.617737854,1.630811066,4.416465643
30/10/2018,MT23,1,Mara Triangle,723515.8704,9843647.93,0.419354839,0,0.87051709,2.345543341,4.416465643
30/10/2018,MT24,1,Mara Triangle,725529.0413,9843636.715,0.293577982,0,0.366196655,2.618658621,4.416465643
30/10/2018,MT25,1,Mara Triangle,727532.2339,9843766.513,0.557603687,0,0.03,2.117125329,4.416465643
30/10/2018,MT26,1,Mara Triangle,711394.4035,9845654.636,0.023364486,0,2.779496338,1.943322003,4.416465643
30/10/2018,MT27,1,Mara Triangle,713530.6415,9845648.459,0,0,1.529705933,1.680350382,4.416465643
30/10/2018,MT28,1,Mara Triangle,715568.8571,9845702.835,0.01369863,0,2.258583496,1.45261076,4.416465643
30/10/2018,MT29,1,Mara Triangle,717530.0759,9845641.315,0,0,2.533002197,1.403395636,4.416465643
30/10/2018,MT30,1,Mara Triangle,719505.9539,9845666.124,0.076923077,0,1.275617554,1.620877631,4.416465643
30/10/2018,MT31,1,Mara Triangle,721539.1401,9845652.695,0.123853211,0,0.534134766,1.675465577,4.416465643
30/10/2018,MT33,1,Mara Triangle,725553.3651,9845676.598,0.630841121,0,0.174928558,3.712636684,4.416465643
30/10/2018,MT35,1,Mara Triangle,713549.7815,9847722.808,0,0,0.603738342,2.108356142,4.416465643
30/10/2018,MT36,1,Mara Triangle,715426.6211,9847607.793,0,0,1.356650269,1.824006345,4.416465643
30/10/2018,MT37,1,Mara Triangle,717621.9513,9847641.407,0.004545455,0,0.980866943,1.452424427,4.416465643
30/10/2018,MT38,1,Mara Triangle,719486.0073,9847661.436,0.211267606,0,1.214907471,1.419915195,4.416465643
30/10/2018,MT40,1,Mara Triangle,711570.3331,9849595.505,0.00456621,0,1.410319092,2.677107427,2.27022171
30/10/2018,MT41,1,Mara Triangle,713493.824,9849644.947,0.186046512,0,2.478225098,2.451017009,2.27022171
30/10/2018,MT42,1,Mara Triangle,715582.6741,9849583.257,0.092165899,0,1.932149048,1.902737596,2.27022171
30/10/2018,MT44,1,Mara Triangle,719545.0928,9849609.557,0.033018868,0,1.480067627,1.536032509,2.27022171
30/10/2018,MT46,1,Mara Triangle,711575.7999,9851644.224,0.12962963,0,0.844807678,3.205783585,2.27022171
30/10/2018,MT47,1,Mara Triangle,713518.6706,9851644.574,0,0,0.670820374,3.061497682,2.27022171
30/10/2018,MT48,1,Mara Triangle,715633.6221,9851766.814,0.105022831,0,1.891903809,2.285859865,2.27022171
30/10/2018,OMC02,1,OMC,747804.3334,9848569.651,0.826484018,0,0.094868332,2.898832485,1.6446113
30/10/2018,OMC03,1,OMC,741816.1791,9850499.405,0.186363636,0,0.524785645,2.697557848,1.6446113
30/10/2018,OMC04,1,OMC,743821.4358,9850506.365,0.502347418,0,1.008464111,2.84070612,1.6446113
30/10/2018,OMC05,1,OMC,747796.6814,9850507.215,0.804545455,0,0.474341644,2.88117491,1.6446113
30/10/2018,OMC07,1,OMC,749809.3035,9850502.158,0.221719457,0,0.78230426,2.755934851,1.6446113
30/10/2018,OMC09,1,OMC,741883.0694,9852571.207,0.313636364,0,0.540832642,2.685801003,1.6446113
30/10/2018,OMC10,1,OMC,743843.9468,9852486.582,0.258064516,0,0.807774719,2.728504877,1.6446113
30/10/2018,OMC12,1,OMC,747849.1677,9852514.922,0.97706422,0,0.361247833,2.743673246,1.6446113
30/10/2018,OMC16,1,OMC,744092.6088,9854490.224,0.493150685,0,0.094868332,2.83790399,1.6446113
30/10/2018,OMC18,1,OMC,747825.8953,9854505.241,0.945205479,0,1.28405603,3.544022291,1.6446113
30/10/2018,OMC19,1,OMC,749787.7819,9854507.431,0.230414747,0,0.700357056,2.507399798,1.6446113
30/10/2018,OMC21,1,OMC,741837.2587,9856453.304,0,0,1.689082642,2.680033056,1.6446113
30/10/2018,OMC22,1,OMC,743779.4293,9856542.023,0.187214612,0,1.04785498,2.598742115,1.6446113
30/10/2018,OMC24,1,OMC,747774.8131,9856486.55,0.013888889,0,1.036194946,3.67115109,1.6446113
30/10/2018,OMC25,1,OMC,749804.3886,9856478.513,0.287671233,0,1.04785498,2.951281601,1.6446113
30/10/2018,OMC26,1,OMC,751777.3317,9856398.521,0.059360731,0,0.474341644,2.931339871,1.6446113
30/10/2018,OMC27,1,OMC,743738.2709,9858590.759,0,0,0.902496521,2.666296523,1.6446113
30/10/2018,OMC28,1,OMC,745829.8034,9858456.87,0.61682243,0,0.456946381,2.869876439,1.6446113
30/10/2018,OMC30,1,OMC,749843.9411,9858707.197,0.041474654,0,0.930483765,3.202690288,1.6446113
30/10/2018,OMC31,1,OMC,751782.4468,9858511.438,0.045454545,0,0.752396179,3.192999897,1.6446113
30/10/2018,OMC34,1,OMC,749707.9078,9860521.796,0.1,0,1.55682373,3.247163345,1.6446113
30/10/2018,OMC36,1,OMC,745890.316,9862492.249,0.004545455,0,1.863866943,3.18880668,1.6446113
30/10/2018,OMC38,1,OMC,749815.7399,9862517.685,0.170506912,0,0.858020935,3.479637868,1.6446113
30/10/2018,NB01,1,Naboisho,756662.9267,9838183.315,0.582159624,0,0.456946381,2.357317536,3.125190851
30/10/2018,NB02,1,Naboisho,754649.5239,9840221.108,0.273148148,0,0.067082039,2.298088813,3.125190851
30/10/2018,NB03,1,Naboisho,756637.184,9840179.28,0.813636364,0,0.75,2.135646508,3.125190851
30/10/2018,NB04,1,Naboisho,758637.3355,9840160.339,1,0,0.445982056,2.344344046,3.125190851
30/10/2018,NB05,1,Naboisho,760649.1095,9840173.239,0.191780822,0,0.416773315,2.840648049,3.125190851
30/10/2018,NB06,1,Naboisho,752666.9048,9842161.763,0.631336406,0,0.21,2.877643324,3.125190851
30/10/2018,NB11,1,Naboisho,762651.9469,9842154.077,0.622727273,0,0.108166534,2.93909721,3.125190851
30/10/2018,NB12,1,Naboisho,764665.0405,9842160.597,0.495412844,0,1.053423096,3.155262433,0.239849098
30/10/2018,NB15,1,Naboisho,754641.8523,9844187.153,1,0,1.980227295,2.258475112,3.125190851
30/10/2018,NB16,1,Naboisho,756642.1513,9844168.858,0.095890411,0,0.848528137,2.316793384,3.125190851
30/10/2018,NB18,1,Naboisho,760639.3001,9844167.826,0.826484018,0,0.759539307,2.401584732,3.125190851
30/10/2018,NB20,1,Naboisho,764648.8676,9844164.87,0.99086758,0,1.030970459,2.91339243,0.239849098
30/10/2018,NB21,1,Naboisho,748680.2881,9846146.902,0.513636364,0,0.174928558,3.08331416,3.125190851
30/10/2018,NB22,1,Naboisho,750637.6879,9846154.748,0.442396313,0,0.15,2.844930945,3.125190851
30/10/2018,NB23,1,Naboisho,752636.3003,9846151.839,0.304147465,0,0.39115213,2.51275779,3.125190851
30/10/2018,NB24,1,Naboisho,754611.0674,9846143.618,0.716894977,0,1.276322876,2.446042469,3.125190851
30/10/2018,NB25,1,Naboisho,756629.8054,9846154.623,0.726415094,0,0.595483032,2.311160838,3.125190851
30/10/2018,NB26,1,Naboisho,758672.951,9846137.811,0.170506912,0,0.45,2.42473137,3.125190851
30/10/2018,NB27,1,Naboisho,760640.4191,9846146.715,0.9543379,0,0.632850647,2.203738469,3.125190851
30/10/2018,NB28,1,Naboisho,762700.26,9846146.692,0.013761468,0,0.600749512,2.40861545,3.125190851
30/10/2018,NB30,1,Naboisho,750658.2772,9848153.527,0.292237443,0,0.349857117,2.430462345,1.6446113
30/10/2018,NB31,1,Naboisho,752604.9368,9848157.86,0.762557078,0,0.12,2.307599144,1.6446113
30/10/2018,NB32,1,Naboisho,754656.6739,9848163.646,0.821100917,0,0.792590698,2.472140065,1.6446113
30/10/2018,NB33,1,Naboisho,756661.1459,9848172.379,0.070422535,0,0.553172668,2.498835986,1.6446113
30/10/2018,NB34,1,Naboisho,758669.1965,9848164.234,0.598130841,0,0.78230426,2.535582784,1.6446113
30/10/2018,NB35,1,Naboisho,760668.246,9848166.756,0.799086758,0,0.21840329,2.42255327,1.6446113
30/10/2018,NB36,1,Naboisho,762648.2335,9848164.645,0.045454545,0,0.766615967,2.47886657,1.6446113
30/10/2018,NB37,1,Naboisho,764675.3167,9848280.301,0.178082192,0,0.797119812,2.541690693,1.217365265
30/10/2018,NB38,1,Naboisho,766669.912,9848184.463,0.223744292,0,0.597745728,2.66056504,1.217365265
30/10/2018,NB39,1,Naboisho,750645.2124,9850170.399,0.00456621,0,0.201246109,2.68394909,1.6446113
30/10/2018,NB40,1,Naboisho,752639.0351,9850148.174,0.126168224,0,0.69260376,2.614975927,1.6446113
30/10/2018,NB41,1,Naboisho,754577.8123,9850215.359,0.013636364,0,1.727541626,2.639210799,1.6446113
30/10/2018,NB42,1,Naboisho,762639.0722,9850167.911,0,0,0.700357056,2.723757212,1.6446113
30/10/2018,NB43,1,Naboisho,764654.5329,9850180.526,0.182648402,0,0.632850647,2.725958684,1.217365265
30/10/2018,NB45,1,Naboisho,752645.4695,9852170.744,0,0,1.231462524,2.628042147,1.6446113
30/10/2018,NB47,1,Naboisho,768630.2545,9852176.431,0.596330275,0,0.108166534,2.059897607,1.217365265
30/10/2018,NB48,1,Naboisho,752648.5997,9854170.357,0,0,0.729931519,2.626694416,1.6446113
30/10/2018,NB49,1,Naboisho,766677.616,9854102.023,0.142857143,0,0.3,2.334279081,1.217365265
30/10/2018,NB50,1,Naboisho,768652.3296,9854170.571,0.009302326,0,0.57078894,2.275215066,1.217365265
31/10/2018,MN02,1,Mara North,735462.1436,9857263.662,0,0,0.636396118,2.681727482,5.758762476
31/10/2018,MN04,1,Mara North,739398.0142,9857216.595,0.200913242,0,0.402492218,2.306832371,1.38950345
31/10/2018,MN05,1,Mara North,733370.9837,9859180.806,0.02764977,0,1.866038574,2.865829253,5.758762476
31/10/2018,MN06,1,Mara North,735375.8418,9859185.564,0,0,1.434050171,2.769467639,5.758762476
31/10/2018,MN07,1,Mara North,737401.597,9859128.538,0,0,2.113669678,2.673475195,1.38950345
31/10/2018,MN08,1,Mara North,739364.0239,9859166.053,0.325791855,0,0.381837677,2.361896748,1.38950345
31/10/2018,MN09,1,Mara North,741307.1644,9859197.017,0.149321267,0,0.787464294,2.994903946,1.38950345
31/10/2018,MN11,1,Mara North,731387.482,9861183.574,0.00456621,0,0.560446228,2.870988975,5.758762476
31/10/2018,MN12,1,Mara North,733361.2242,9861194.349,0,0,0.457930115,2.779391675,5.758762476
31/10/2018,MN13,1,Mara North,735371.4264,9861131.766,0.236363636,0,1.006230591,2.795196885,5.758762476
31/10/2018,MN14,1,Mara North,737382.9562,9861159.452,0.472727273,0,1.049571289,2.869226022,1.38950345
31/10/2018,MN15,1,Mara North,739398.6721,9861145.734,0.799086758,0,0.28460498,2.840511098,1.38950345
31/10/2018,MN16,1,Mara North,741374.5107,9861140.216,0.273972603,0,0.496588379,3.192891244,1.38950345
31/10/2018,MN17,1,Mara North,743387.4712,9861235.975,0.222727273,0,0,3.04639533,1.38950345
31/10/2018,MN18,1,Mara North,727383.0898,9863196.995,0.752336449,0,0.12,3.959665924,5.758762476
31/10/2018,MN19,1,Mara North,729445.675,9863177.717,0.059907834,0,0.234307495,3.237454058,5.758762476
31/10/2018,MN20,1,Mara North,731344.185,9863179.695,0.188073394,0,1.154123047,2.924455471,5.758762476
31/10/2018,MN21,1,Mara North,733394.1309,9863185.667,0.090497738,0,0.276586334,2.752908399,5.758762476
31/10/2018,MN22,1,Mara North,735267.8894,9863163.411,0.456221198,0,1.111620483,2.832727162,5.758762476
31/10/2018,MN23,1,Mara North,737342.8071,9863177.868,0.410138249,0,1.274558716,2.956147205,1.38950345
31/10/2018,MN27,1,Mara North,727352.3892,9865155.851,0.612903226,0,0.123693169,3.369028711,5.758762476
31/10/2018,MN29,1,Mara North,731424.9977,9865104.448,0.009174312,0,0.349857117,2.989907065,5.758762476
31/10/2018,MN30,1,Mara North,733363.0875,9865185.078,0,0,0.977189819,2.863258685,5.758762476
31/10/2018,MN31,1,Mara North,735503.8435,9865138.826,0.140271493,0,0.342052643,2.871271726,5.758762476
31/10/2018,MN32,1,Mara North,737441.4393,9865261.39,0.195454545,0,0.349857117,2.969211118,1.38950345
31/10/2018,MN33,1,Mara North,739331.5435,9865165.039,0.648401826,0,0.617737854,2.928516852,1.38950345
31/10/2018,MN34,1,Mara North,741499.1272,9865339.703,0,0,0.844807678,3.65742552,1.38950345
31/10/2018,MN35,1,Mara North,743312.9909,9865214.584,0.004694836,0,0.670820374,3.580816982,1.38950345
31/10/2018,MN37,1,Mara North,731490.8572,9867168.164,0,0,0.432666138,2.797521332,5.758762476
31/10/2018,MN38,1,Mara North,733368.9677,9867158.909,0,0,0.666108093,2.730767452,5.758762476
31/10/2018,MN39,1,Mara North,735414.2124,9866974.061,0,0,0.442944702,2.844272747,5.758762476
31/10/2018,MN42,1,Mara North,741372.7993,9867114.912,0.131221719,0,0.318904388,3.096153959,1.38950345
31/10/2018,MN44,1,Mara North,733366.5634,9869173.185,0,0,1.288254639,2.914657494,5.758762476
31/10/2018,MN45,1,Mara North,735354.2293,9869188.209,0,0,0.907964722,2.887560975,5.758762476
31/10/2018,MN46,1,Mara North,739428.1529,9868985.786,0.013636364,0,0.39,3.164363954,1.38950345
31/10/2018,MN48,1,Mara North,733356.8369,9871129.052,0.04109589,0,0.924175293,2.913018705,5.758762476
31/10/2018,MN50,1,Mara North,737425.5307,9871185.548,0.102325581,0,1.302497681,3.45546248,1.38950345
31/10/2018,MT01,1,Mara Triangle,713519.0124,9839643.127,0.023255814,0,0.858020935,1.283896554,1.36566165
31/10/2018,MT02,1,Mara Triangle,715526.2421,9839654.945,0,0,1.053850098,1.281180523,1.36566165
31/10/2018,MT03,1,Mara Triangle,717514.6321,9839646.366,0.018604651,0,0.800499878,1.22794599,1.36566165
31/10/2018,MT05,1,Mara Triangle,721541.8764,9839639.068,0.109589041,0,1.356650269,1.409716737,1.36566165
31/10/2018,MT07,1,Mara Triangle,725532.1993,9839650.616,0.059090909,0,0.296984863,1.546305777,1.36566165
31/10/2018,MT08,1,Mara Triangle,727530.2605,9839646.552,0.164319249,0,0.03,1.555926044,1.36566165
31/10/2018,MT10,1,Mara Triangle,715543.5894,9841634.232,0.009174312,0,0.966074524,1.244634525,1.36566165
31/10/2018,MT11,1,Mara Triangle,717571.8872,9841655.787,0.112676056,0,0.54332312,1.23001392,1.36566165
31/10/2018,MT13,1,Mara Triangle,721539.0268,9841642.902,0.01826484,0,2.150813721,1.529464997,1.36566165
31/10/2018,MT14,1,Mara Triangle,723536.6194,9841650.077,0.442922374,0,1.860241943,2.040197183,1.36566165
31/10/2018,MT16,1,Mara Triangle,727522.3068,9841648.369,0.013636364,0,0.57314917,2.070959678,1.36566165
31/10/2018,MT17,1,Mara Triangle,711535.4011,9843646.976,0.073732719,0,1.265701294,1.610721019,1.36566165
31/10/2018,MT18,1,Mara Triangle,713527.75,9843650.045,0.027149321,0,1.195491455,1.506133285,1.36566165
31/10/2018,MT19,1,Mara Triangle,715546.5207,9843669.37,0.073059361,0,2.563201172,1.264675358,1.36566165
31/10/2018,MT20,1,Mara Triangle,717526.7891,9843647.617,0.045454545,0,1.273499146,1.300498662,1.36566165
31/10/2018,MT22,1,Mara Triangle,721546.5318,9843651.323,0.02283105,0,0.617737854,1.630811066,1.36566165
31/10/2018,MT23,1,Mara Triangle,723515.8704,9843647.93,0.419354839,0,0.87051709,2.345543341,1.36566165
31/10/2018,MT24,1,Mara Triangle,725529.0413,9843636.715,0.293577982,0,0.366196655,2.618658621,1.36566165
31/10/2018,MT25,1,Mara Triangle,727532.2339,9843766.513,0.557603687,0,0.03,2.117125329,1.36566165
31/10/2018,MT26,1,Mara Triangle,711394.4035,9845654.636,0.023364486,0,2.779496338,1.943322003,1.36566165
31/10/2018,MT27,1,Mara Triangle,713530.6415,9845648.459,0,0,1.529705933,1.680350382,1.36566165
31/10/2018,MT28,1,Mara Triangle,715568.8571,9845702.835,0.01369863,0,2.258583496,1.45261076,1.36566165
31/10/2018,MT30,1,Mara Triangle,719505.9539,9845666.124,0.076923077,0,1.275617554,1.620877631,1.36566165
31/10/2018,MT31,1,Mara Triangle,721539.1401,9845652.695,0.123853211,0,0.534134766,1.675465577,1.36566165
31/10/2018,MT33,1,Mara Triangle,725553.3651,9845676.598,0.630841121,0,0.174928558,3.712636684,1.36566165
31/10/2018,MT35,1,Mara Triangle,713549.7815,9847722.808,0,0,0.603738342,2.108356142,1.36566165
31/10/2018,MT36,1,Mara Triangle,715426.6211,9847607.793,0,0,1.356650269,1.824006345,1.36566165
31/10/2018,MT37,1,Mara Triangle,717621.9513,9847641.407,0.004545455,0,0.980866943,1.452424427,1.36566165
31/10/2018,MT38,1,Mara Triangle,719486.0073,9847661.436,0.211267606,0,1.214907471,1.419915195,1.36566165
31/10/2018,MT40,1,Mara Triangle,711570.3331,9849595.505,0.00456621,0,1.410319092,2.677107427,5.758762476
31/10/2018,MT41,1,Mara Triangle,713493.824,9849644.947,0.186046512,0,2.478225098,2.451017009,5.758762476
31/10/2018,MT42,1,Mara Triangle,715582.6741,9849583.257,0.092165899,0,1.932149048,1.902737596,5.758762476
31/10/2018,MT44,1,Mara Triangle,719545.0928,9849609.557,0.033018868,0,1.480067627,1.536032509,5.758762476
31/10/2018,MT46,1,Mara Triangle,711575.7999,9851644.224,0.12962963,0,0.844807678,3.205783585,5.758762476
31/10/2018,MT47,1,Mara Triangle,713518.6706,9851644.574,0,0,0.670820374,3.061497682,5.758762476
31/10/2018,MT48,1,Mara Triangle,715633.6221,9851766.814,0.105022831,0,1.891903809,2.285859865,5.758762476
31/10/2018,OMC02,1,OMC,747804.3334,9848569.651,0.826484018,0,0.094868332,2.898832485,1.38950345
31/10/2018,OMC03,1,OMC,741816.1791,9850499.405,0.186363636,0,0.524785645,2.697557848,1.38950345
31/10/2018,OMC04,1,OMC,743821.4358,9850506.365,0.502347418,0,1.008464111,2.84070612,1.38950345
31/10/2018,OMC05,1,OMC,747796.6814,9850507.215,0.804545455,0,0.474341644,2.88117491,1.38950345
31/10/2018,OMC07,1,OMC,749809.3035,9850502.158,0.221719457,0,0.78230426,2.755934851,1.38950345
31/10/2018,OMC09,1,OMC,741883.0694,9852571.207,0.313636364,0,0.540832642,2.685801003,1.38950345
31/10/2018,OMC10,1,OMC,743843.9468,9852486.582,0.258064516,0,0.807774719,2.728504877,1.38950345
31/10/2018,OMC12,1,OMC,747849.1677,9852514.922,0.97706422,0,0.361247833,2.743673246,1.38950345
31/10/2018,OMC16,1,OMC,744092.6088,9854490.224,0.493150685,0,0.094868332,2.83790399,1.38950345
31/10/2018,OMC18,1,OMC,747825.8953,9854505.241,0.945205479,0,1.28405603,3.544022291,1.38950345
31/10/2018,OMC19,1,OMC,749787.7819,9854507.431,0.230414747,0,0.700357056,2.507399798,1.38950345
31/10/2018,OMC21,1,OMC,741837.2587,9856453.304,0,0,1.689082642,2.680033056,1.38950345
31/10/2018,OMC22,1,OMC,743779.4293,9856542.023,0.187214612,0,1.04785498,2.598742115,1.38950345
31/10/2018,OMC24,1,OMC,747774.8131,9856486.55,0.013888889,0,1.036194946,3.67115109,1.38950345
31/10/2018,OMC25,1,OMC,749804.3886,9856478.513,0.287671233,0,1.04785498,2.951281601,1.38950345
31/10/2018,OMC26,1,OMC,751777.3317,9856398.521,0.059360731,0,0.474341644,2.931339871,1.38950345
31/10/2018,OMC27,1,OMC,743738.2709,9858590.759,0,0,0.902496521,2.666296523,1.38950345
31/10/2018,OMC28,1,OMC,745829.8034,9858456.87,0.61682243,0,0.456946381,2.869876439,1.38950345
