id,meanAnnualTemp,seasonalityPrecip,cloudCoverAnnualVar,topoRugged,summerEVI,winterEVI,siltContent,clayContent,sandContent
1414132141,2771.0,554.0,1072.2061767578125,12.412182807922363,3860.71337890625,965.1959838867188,416.46710205078125,261.9755859375,321.55731201171875
1418533465,2851.0,733.0,2087.228271484375,25.45039939880371,3647.154541015625,2764.67919921875,301.6684875488281,197.31033325195312,501.02117919921875
1422088335,2863.0,1040.0,1751.0614013671875,38.99879837036133,2666.12548828125,1870.845703125,235.64224243164062,274.9232482910156,489.43450927734375
1418249950,2934.0,1029.0,1398.8140869140625,19.568239212036133,4849.71044921875,2400.38623046875,231.09649658203125,357.82049560546875,411.0830078125
1422086748,2959.0,938.0,823.4571533203125,1.3637597560882568,4358.3662109375,2182.718505859375,332.97503662109375,240.0496368408203,426.975341796875
1895920696,2908.0,1004.0,1582.1634521484375,30.803024291992188,2463.659912109375,1587.4119873046875,203.51541137695312,271.64215087890625,524.8424072265625
1145334046,2875.0,721.0,1180.9239501953125,33.46533203125,2132.1767578125,1463.986328125,248.55862426757812,238.2603759765625,513.1810302734375
1897327670,2945.0,525.0,669.4121704101562,4.009571552276611,1159.7437744140625,1156.2464599609375,369.2470397949219,174.0251922607422,456.727783203125
1894747175,2856.0,948.0,1792.48486328125,21.932262420654297,2240.375732421875,1851.0433349609375,225.79705810546875,220.7869873046875,553.4159545898438
1414132128,2824.0,497.0,692.5183715820312,16.001440048217773,2838.20703125,2052.02392578125,387.593017578125,283.52587890625,328.881103515625
3306339381,2879.0,695.0,1566.2169189453125,47.84585189819336,4917.357421875,3194.458984375,273.0564880371094,266.2850341796875,460.658447265625
1418875170,2864.0,598.0,1260.3060302734375,16.230825424194336,1935.101318359375,1829.169921875,179.8556365966797,73.67792510986328,746.4664306640625
1042817078,2790.0,620.0,1529.247802734375,42.507537841796875,3197.976806640625,1942.152099609375,437.6689453125,187.5401611328125,374.7908935546875
1145346818,2813.0,509.0,978.2650146484375,19.615253448486328,2643.59716796875,1562.50048828125,371.2218933105469,267.4250793457031,361.35302734375
1145134111,2798.0,572.0,826.1181030273438,20.002025604248047,2631.130859375,1413.875244140625,281.2274475097656,239.12017822265625,479.65234375
2992817128,2874.0,921.0,1831.0640869140625,5.511389255523682,2312.652099609375,2382.970703125,411.201416015625,272.277587890625,316.52099609375
2814000836,2788.0,569.0,712.1707153320312,1.616808533668518,5003.38916015625,782.0841674804688,181.91464233398438,181.94480895996094,636.1405639648438
1145151497,2796.0,567.0,1334.2288818359375,14.485397338867188,2359.26513671875,1711.5325927734375,366.7997131347656,227.3515167236328,405.8487548828125
3044702674,2942.0,777.0,1157.1851806640625,5.584073066711426,3547.5546875,2626.15625,295.8741149902344,304.4232177734375,399.70263671875
1145142477,2830.0,334.0,1035.5928955078125,21.62128448486328,1581.6968994140625,995.1934204101562,370.8149719238281,248.90492248535156,380.28009033203125
1145154614,2849.0,535.0,641.5181884765625,22.636714935302734,1887.8924560546875,1491.6737060546875,239.56417846679688,220.77322387695312,539.66259765625
1418250606,2890.0,993.0,2569.971923828125,79.16315460205078,4294.11865234375,3425.97802734375,270.4587097167969,334.4784240722656,395.0628662109375
1455542387,2902.0,702.0,882.151611328125,1.5779790878295898,1409.528564453125,913.8011474609375,266.2439270019531,281.1074523925781,452.64862060546875
2802616270,2806.0,122.0,918.4766845703125,12.055365562438965,5745.8759765625,1531.6644287109375,370.1111145019531,208.2375946044922,421.65130615234375
2397678171,2876.0,623.0,461.89404296875,2.227688789367676,1787.73779296875,1199.7821044921875,206.10574340820312,202.3319549560547,591.5623168945312
891757296,2911.0,700.0,721.52294921875,24.2933406829834,1296.295654296875,929.6873168945312,217.33468627929688,168.67898559570312,613.986328125
2804499502,2944.0,518.0,763.2803344726562,72.79898071289062,1747.6007080078125,1467.0048828125,307.3878479003906,286.3127136230469,406.2994384765625
1145301123,2802.0,289.0,567.4700317382812,4.035027027130127,1634.83935546875,786.7433471679688,431.1018371582031,383.21466064453125,185.6834716796875
1418247702,2882.0,1018.0,1731.4649658203125,55.57249069213867,4058.758056640625,3616.904541015625,258.701416015625,379.921142578125,361.37744140625
1050349902,2776.0,370.0,620.2359619140625,21.653989791870117,3031.52001953125,1678.237060546875,327.34014892578125,77.09555053710938,595.5643310546875
1850928323,2902.0,922.0,1182.966552734375,9.836041450500488,2075.077880859375,1910.4798583984375,355.4992980957031,309.6370544433594,334.8636474609375
1418251322,2858.0,1037.0,1345.039306640625,100.3036117553711,3177.836669921875,3686.094970703125,263.9221496582031,331.60650634765625,404.4713134765625
1914207513,2858.0,641.0,695.8703002929688,1.1156502962112427,3562.298583984375,1588.421630859375,453.7620544433594,295.7624816894531,250.4754638671875
1145338314,2967.0,581.0,705.286865234375,0.9436098337173462,971.6057739257812,1028.7144775390625,202.91893005371094,211.18093872070312,585.900146484375
3079860834,2926.0,288.0,571.6268310546875,18.74003028869629,3418.888671875,2680.408203125,363.2088623046875,321.77935791015625,315.01177978515625
1229675093,2830.0,362.0,1491.58154296875,25.78667449951172,1026.28857421875,610.9877319335938,391.2190246582031,220.9998321533203,387.7811279296875
2236841168,2900.0,954.0,1098.5325927734375,16.411720275878906,2671.88134765625,2320.84423828125,390.2043151855469,209.89007568359375,399.9056396484375
2992749762,2865.0,807.0,2045.148681640625,76.12318420410156,3691.150146484375,2179.6982421875,257.03717041015625,197.64451599121094,545.3182983398438
3109059195,2898.0,981.0,1111.4583740234375,28.847003936767578,2817.868896484375,1879.7696533203125,232.81422424316406,224.87135314941406,542.314453125
1229665721,2832.0,318.0,626.0342407226562,7.603178024291992,1570.5445556640625,1006.1688842773438,262.3625793457031,186.28562927246094,551.351806640625
2417213512,2832.0,507.0,673.9639892578125,3.3627724647521973,1722.5244140625,925.9342651367188,260.0144958496094,324.3649597167969,415.62054443359375
1305170104,2837.0,231.0,870.6192626953125,8.988038063049316,1133.31005859375,805.7665405273438,357.6708984375,252.86293029785156,389.4661865234375
1418248214,2904.0,929.0,2473.350830078125,35.514076232910156,3412.1904296875,2121.39111328125,245.5015869140625,267.5709228515625,486.927490234375
1145346823,2837.0,731.0,1056.0552978515625,22.079509735107422,2245.912109375,1837.890380859375,311.5256652832031,243.60401916503906,444.87030029296875
1848787092,2925.0,909.0,2401.052734375,28.325599670410156,3221.685791015625,1791.8216552734375,245.47091674804688,290.207275390625,464.32177734375
2864633896,2908.0,445.0,685.4107666015625,1.1875336170196533,1819.659423828125,1380.889892578125,221.88168334960938,206.6155242919922,571.5028076171875
2883001632,2856.0,451.0,1845.3123779296875,2.174147844314575,4468.7392578125,1125.493896484375,461.3418884277344,190.75083923339844,347.90728759765625
3097286772,2835.0,211.0,713.3919677734375,5.425760269165039,5927.455078125,1749.0374755859375,499.62445068359375,310.28546142578125,190.090087890625
1839256177,2836.0,81.0,371.52484130859375,25.930084228515625,5453.05517578125,1772.5382080078125,372.75531005859375,118.40442657470703,508.84027099609375
1291679709,2889.0,137.0,296.6211853027344,6.152029514312744,4738.85400390625,2302.0986328125,330.86431884765625,229.84815979003906,439.28753662109375
2237436494,2838.0,206.0,871.5194702148438,3.730301856994629,5424.390625,1905.3031005859375,481.02423095703125,299.099365234375,219.87640380859375
1931525335,2890.0,457.0,381.78692626953125,0.8821200728416443,2523.22216796875,1321.788818359375,221.62982177734375,261.9067077636719,516.4635009765625
2423228517,2870.0,176.0,501.23748779296875,12.503952026367188,5393.224609375,2254.62939453125,355.74530029296875,195.4416046142578,448.8131103515625
2862575949,2961.0,539.0,760.5296630859375,18.72258186340332,905.985107421875,1100.9798583984375,279.0594482421875,139.87509155273438,581.0654296875
46237597,2833.0,727.0,2012.7127685546875,27.060707092285156,4116.40283203125,3266.19921875,296.911865234375,330.7896423339844,372.2984619140625
3090619109,2901.0,992.0,1492.860107421875,1.5438567399978638,2647.414794921875,1558.50439453125,203.6281280517578,272.27606201171875,524.0958251953125
2804498661,2830.0,655.0,1975.5389404296875,12.99411678314209,3861.5458984375,3071.638427734375,428.14031982421875,182.03346252441406,389.82623291015625
2804501003,2914.0,316.0,510.23773193359375,4.591793537139893,2690.005126953125,1679.809326171875,,,
2804485193,2921.0,305.0,548.8754272460938,1.2882275581359863,3373.405517578125,1811.7489013671875,339.1471252441406,329.576171875,331.2767333984375
46237064,2932.0,782.0,1709.59423828125,25.437219619750977,2830.73583984375,1838.6544189453125,227.01231384277344,290.9754333496094,482.01226806640625
3042301561,2825.0,514.0,708.343505859375,4.919063568115234,4838.43017578125,1167.2720947265625,501.8731689453125,344.7669372558594,153.35986328125
2851208624,2840.0,439.0,1426.9554443359375,2.633989095687866,2001.00537109375,1178.767578125,439.96685791015625,189.10409545898438,370.9290771484375
891088697,2834.0,197.0,856.33935546875,4.2970356941223145,5055.763671875,1845.754150390625,496.9054870605469,298.44482421875,204.649658203125
3042306771,2818.0,620.0,1125.018798828125,9.493668556213379,2947.659423828125,1274.2864990234375,413.0153503417969,170.84231567382812,416.142333984375
686467843,2865.0,505.0,516.1860961914062,1.0574485063552856,2591.007080078125,1051.693359375,,,
2628756942,2788.0,601.0,1181.7508544921875,0.995812177658081,2076.798095703125,295.0226135253906,388.76190185546875,263.7490234375,347.48907470703125
2467771885,2826.0,258.0,630.203857421875,6.391866683959961,1883.3385009765625,1200.376708984375,386.4007568359375,238.07992553710938,375.519287109375
911689046,2877.0,495.0,506.1029052734375,10.338506698608398,2578.93408203125,1597.9522705078125,326.8243713378906,310.1478271484375,363.02783203125
861699548,2839.0,161.0,1307.3148193359375,1.2638611793518066,3918.5400390625,1634.477783203125,,,
1702720905,2861.0,470.0,2024.274169921875,1.5433191061019897,3489.41015625,1703.1568603515625,327.8171081542969,137.23043823242188,534.9524536132812
894787901,2872.0,531.0,493.61590576171875,5.342698097229004,2514.31884765625,1219.683837890625,271.2414245605469,178.1660614013672,550.592529296875
686467647,2878.0,420.0,570.183349609375,2.7291066646575928,3470.49365234375,2078.014892578125,556.8321533203125,304.86846923828125,138.29937744140625
911669876,2889.0,457.0,428.0782470703125,1.1894524097442627,1964.657470703125,1137.09033203125,,,
911688837,2927.0,282.0,522.9518432617188,11.5425386428833,3074.268798828125,2533.185546875,396.496826171875,314.5274353027344,288.9757080078125
3020131490,2802.0,133.0,818.84375,10.805672645568848,5727.6201171875,795.7207641601562,419.17681884765625,232.41632080078125,348.4068603515625
911679135,2893.0,731.0,1159.9432373046875,24.682706832885742,1929.2998046875,1478.7210693359375,220.7635498046875,227.42799377441406,551.8084716796875
1065344676,2814.0,176.0,725.4071044921875,0.8821613788604736,1074.624755859375,509.6128234863281,320.45892333984375,248.37094116210938,431.170166015625
1702686189,2842.0,538.0,1903.297119140625,0.8812699913978577,1639.1217041015625,867.298828125,,,
735675086,2896.0,1014.0,1169.444580078125,35.79556655883789,3167.900634765625,3444.918701171875,349.2543029785156,271.80621337890625,378.939453125
911675414,2920.0,361.0,664.4718017578125,4.57552433013916,2520.42919921875,1996.469970703125,442.00885009765625,370.1248474121094,187.8663330078125
48052577,2848.0,571.0,513.6030883789062,1.9460855722427368,3281.728515625,1586.7845458984375,534.19287109375,343.9166564941406,121.8905029296875
1894747244,2883.0,1077.0,1815.408203125,9.324328422546387,2772.853515625,1456.5284423828125,198.4991455078125,237.10321044921875,564.3976440429688
911698179,2891.0,670.0,1454.1826171875,8.678054809570312,1837.578125,1211.21484375,247.16146850585938,244.595458984375,508.2430725097656
1145366894,2874.0,577.0,423.6195068359375,1.6465157270431519,2217.105712890625,1279.03076171875,287.9630126953125,285.736328125,426.3006591796875
1418247249,2972.0,737.0,307.6709289550781,1.798102617263794,3263.188232421875,2821.259765625,250.86770629882812,374.4673767089844,374.6649169921875
1895920673,2940.0,954.0,1929.4344482421875,36.28401565551758,2903.883056640625,1696.3941650390625,224.5649871826172,258.2198181152344,517.2152099609375
2629085529,2892.0,1028.0,1871.5518798828125,40.9970588684082,3887.203857421875,2687.2060546875,250.6649932861328,310.3274841308594,439.00750732421875
3124761017,2843.0,671.0,1983.8779296875,43.977848052978516,4070.8193359375,2499.58740234375,505.7792663574219,218.1785125732422,276.042236328125
1897327584,2926.0,1034.0,1207.902099609375,14.911699295043945,2336.2431640625,1369.7308349609375,207.1845245361328,276.0174255371094,516.7980346679688
2629110473,2911.0,757.0,1034.39013671875,30.03134536743164,2481.913818359375,1872.972900390625,251.04515075683594,336.70751953125,412.247314453125
1883571564,2863.0,922.0,1026.65185546875,9.740111351013184,2152.155517578125,2297.142822265625,306.2436218261719,259.4459228515625,434.3104248046875
2629087928,2854.0,837.0,2261.864013671875,18.03533363342285,4002.1611328125,3032.2421875,257.4795227050781,191.8880157470703,550.6324462890625
1847509328,2800.0,131.0,562.905029296875,3.489725112915039,5041.77099609375,1127.3115234375,355.7773132324219,332.6728820800781,311.5498046875
3109030813,2899.0,845.0,1802.5849609375,33.91313552856445,2212.830810546875,2998.443603515625,393.3956298828125,317.7876281738281,288.8167724609375
1145137340,2820.0,598.0,1256.7296142578125,2.2802984714508057,1409.6378173828125,535.0380249023438,319.0757751464844,269.7412414550781,411.1829833984375
1891261207,2846.0,686.0,1569.482421875,24.574148178100586,2223.4169921875,1658.43408203125,272.9677734375,272.229248046875,454.802978515625
891101247,2956.0,542.0,939.5489501953125,3.845717191696167,729.062744140625,780.6318969726562,227.0693817138672,178.59239196777344,594.3382568359375
1229665813,2801.0,661.0,1215.2855224609375,17.23973274230957,3100.896240234375,1887.3267822265625,376.8283386230469,270.8646545410156,352.3070068359375
2465270542,2809.0,156.0,663.5176391601562,5.9826340675354,5327.19091796875,2794.394775390625,371.0700988769531,104.8639907836914,524.06591796875
2804492525,2918.0,359.0,732.9999389648438,1.4356025457382202,2416.83544921875,2734.97216796875,413.9453430175781,397.5643615722656,188.49029541015625
1847466070,2946.0,510.0,919.1990966796875,11.528697967529297,1840.005615234375,1598.7169189453125,306.97900390625,195.11370849609375,497.90728759765625
1890042957,2911.0,679.0,541.3153076171875,1.6694772243499756,1181.5904541015625,979.3486328125,172.8932342529297,232.5784912109375,594.5282592773438
1418250077,2906.0,785.0,2017.767822265625,26.634326934814453,2423.0341796875,1615.753662109375,244.3663787841797,309.6975402832031,445.93609619140625
1145295566,2836.0,726.0,1692.5848388671875,24.325069427490234,2474.018310546875,1956.0926513671875,277.9200134277344,247.69985961914062,474.380126953125
1418250942,2961.0,843.0,1288.771728515625,13.774468421936035,3904.200927734375,2901.18408203125,268.38232421875,364.1037292480469,367.513916015625
1145152874,2823.0,597.0,783.6338500976562,6.053329944610596,3229.990966796875,1448.4229736328125,173.8115692138672,131.3344268798828,694.85400390625
3090920592,2905.0,992.0,987.6687622070312,5.160429000854492,3294.17822265625,2782.33154296875,,,
2641342250,2831.0,71.0,610.11962890625,5.521136283874512,5396.7578125,1730.7135009765625,336.3310546875,59.97414016723633,603.69482421875
897105996,2807.0,503.0,555.7041015625,3.522575616836548,2838.4345703125,665.4052734375,247.8311767578125,165.52560424804688,586.6431884765625
2423037403,2821.0,179.0,784.5578002929688,30.14864158630371,1676.2803955078125,1181.170654296875,343.47412109375,232.03482055664062,424.4910888671875
3112355058,2907.0,892.0,1000.8994140625,0.6884737014770508,1297.437255859375,953.1105346679688,262.85577392578125,221.7733612060547,515.370849609375
