lon,lat,species,id
-122.314446,37.133275,Lasiurus_cinereus,2294639381
-74.173121,41.988128,Lasiurus_cinereus,1249288098
-106.529134,41.930825,Lasiurus_cinereus,2851073982
-122.383015,37.255164,Lasiurus_cinereus,891097479
-106.95556,44.79722,Lasiurus_cinereus,1145108588
-116.824272,38.235981,Lasiurus_cinereus,1668866472
-103.251844,30.208282,Lasiurus_cinereus,2006091715
-71.486448,41.592601,Lasiurus_cinereus,476856354
-108.419401,37.258811,Lasiurus_cinereus,1145144546
-101.243056,21.006667,Lasiurus_cinereus,1418046513
-99.101592,19.291409,Lasiurus_cinereus,3097127442
-99.828261,50.558401,Lasiurus_cinereus,2557798401
-106.782196,32.311818,Lasiurus_cinereus,3079839164
-77.872635,40.800141,Lasiurus_cinereus,3124887589
-100.793824,31.711407,Lasiurus_cinereus,2804498046
-97.882315,30.582842,Lasiurus_cinereus,1838366293
-105.278485,39.923308,Lasiurus_cinereus,3097247458
-122.007888,37.057056,Lasiurus_cinereus,3039448792
-104.943835,39.727363,Lasiurus_cinereus,1145094393
-100.747298,32.065008,Lasiurus_cinereus,2804488916
-108.5794,33.402083,Lasiurus_cinereus,1229665846
-60.365528,46.712882,Lasiurus_cinereus,1586946726
-106.04123,31.92102,Lasiurus_cinereus,1847634693
-98.03885,19.939428,Lasiurus_cinereus,2873956863
-102.860507,42.671066,Lasiurus_cinereus,2596363839
-111.975684,34.301414,Lasiurus_cinereus,1838396170
-97.984114,30.262745,Lasiurus_cinereus,2236292280
-116.940278,32.729167,Lasiurus_cinereus,2826254571
-97.312011,30.103606,Lasiurus_cinereus,2804486170
-116.280759,35.626411,Lasiurus_cinereus,1227722750
-97.531523,26.15534,Lasiurus_cinereus,2804500220
-96.681111,17.186944,Lasiurus_cinereus,3097082248
-102.0116,37.52426,Lasiurus_cinereus,215987356
-104.826981,39.815014,Lasiurus_cinereus,2468719116
-104.6189,50.4452,Lasiurus_cinereus,2628737196
-77.1036,38.874199,Lasiurus_cinereus,897163084
-88.019722,44.519167,Lasiurus_cinereus,665719560
-121.941248,36.512872,Lasiurus_cinereus,1580482708
-99.761337,29.729223,Lasiurus_cinereus,911678729
-102.818183,36.902988,Lasiurus_cinereus,202070446
-119.842222,34.436111,Lasiurus_cinereus,735667495
-97.4292342267857,18.499835899869016,Lasiurus_cinereus,1418525201
-114.05985,34.281521,Lasiurus_cinereus,2028455734
-80.407764,37.748064,Lasiurus_cinereus,2620138613
-107.9234,33.374,Lasiurus_cinereus,1323891790
-134.941,58.656,Lasiurus_cinereus,1050349903
-118.138238,34.131171,Lasiurus_cinereus,2236911442
-99.074429,19.462689,Lasiurus_cinereus,2574043674
-114.207445,39.008658,Lasiurus_cinereus,3302295201
-71.631506,41.554037,Lasiurus_cinereus,1883452107
-104.4171927832318,32.1881995078704,Lasiurus_cinereus,1145357014
-74.846721,39.12892,Lasiurus_cinereus,1932320512
-99.364557,19.312601,Lasiurus_cinereus,1453430434
-93.199768,43.105996,Lasiurus_cinereus,1838017560
-107.156583,33.906277,Lasiurus_cinereus,1145150228
-101.592585,21.867267,Lasiurus_cinereus,2856519177
-84.650503,39.312278,Lasiurus_cinereus,1042817809
-108.00812,36.08613,Lasiurus_cinereus,1145152120
-74.494728,40.716959,Lasiurus_cinereus,2609238047
-99.500142,23.449864,Lasiurus_cinereus,1950011583
-107.834692,38.700026,Lasiurus_cinereus,2864592375
-114.39476,34.113646,Lasiurus_cinereus,1890045585
-103.293315,29.248267,Lasiurus_cinereus,2005322003
-83.384818,34.022257,Lasiurus_cinereus,2611147753
-104.638761,38.868706,Lasiurus_cinereus,1898842593
-105.59056,41.31139,Lasiurus_cinereus,897119582
-75.43357,45.375368,Lasiurus_cinereus,2868237408
-81.597514,41.231881,Lasiurus_cinereus,891172889
-114.728518,36.726174,Lasiurus_cinereus,1883511855
-100.484567,31.134858,Lasiurus_cinereus,2804482073
-79.146,43.804,Lasiurus_cinereus,1270736482
-102.542749,31.869173,Lasiurus_cinereus,2804498230
-124.005,40.3508,Lasiurus_cinereus,1064642191
